episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,910,91.0,1.0,0.1,0.2,2385
1,916,91.6,1.0,0.1,0.1995,2423
2,906,90.6,1.0,0.1,0.199,2457
3,901,90.1,2.0,0.2,0.1985,2493
4,907,90.7,1.0,0.1,0.198,2547
5,906,90.6,1.0,0.1,0.1975,2627
6,908,90.8,1.0,0.1,0.197,2698
7,926,92.6,1.0,0.1,0.1965,2738
8,918,91.8,1.0,0.1,0.196,2838
9,907,90.7,1.0,0.1,0.1955,2891
10,919,91.9,1.0,0.1,0.195,2982
11,903,90.3,1.0,0.1,0.1945,3066
12,876,87.6,2.0,0.2,0.194,3132
13,908,90.8,1.0,0.1,0.1935,3221
14,832,83.2,2.0,0.2,0.193,3286
15,914,91.4,1.0,0.1,0.1925,3344
16,906,90.6,1.0,0.1,0.192,3408
17,843,84.3,2.0,0.2,0.1915,3466
18,855,85.5,3.0,0.3,0.191,3514
19,927,92.7,3.0,0.3,0.1905,3559
20,910,91.0,1.0,0.1,0.19,3593
21,857,85.7,2.0,0.2,0.1895,3658
22,845,84.5,2.0,0.2,0.189,3740
23,889,88.9,3.0,0.3,0.1885,3797
24,716,71.6,4.0,0.4,0.188,3859
25,836,83.6,3.0,0.3,0.1875,3920
26,872,87.2,2.0,0.2,0.187,3957
27,780,78.0,3.0,0.3,0.1865,3997
28,807,80.7,4.0,0.4,0.186,4037
29,780,78.0,5.0,0.5,0.1855,4099
30,851,85.1,2.0,0.2,0.185,4147
31,776,77.6,5.0,0.5,0.1845,4220
32,779,77.9,4.0,0.4,0.184,4256
33,819,81.9,3.0,0.3,0.1835,4324
34,793,79.3,4.0,0.4,0.183,4351
35,742,74.2,5.0,0.5,0.1825,4399
36,837,83.7,3.0,0.3,0.182,4489
37,877,87.7,2.0,0.2,0.1815,4521
38,757,75.7,6.0,0.6,0.181,4549
39,840,84.0,4.0,0.4,0.1805,4597
40,851,85.1,2.0,0.2,0.1805,6965
41,778,77.8,4.0,0.4,0.18,7033
42,762,76.2,3.0,0.3,0.1795,7049
43,746,74.6,6.0,0.6,0.179,7110
44,799,79.9,3.0,0.3,0.1785,7173
45,778,77.8,4.0,0.4,0.178,7178
46,778,77.8,4.0,0.4,0.1775,7223
47,732,73.2,5.0,0.5,0.177,7271
