"episode","usage_mean","usage_lower","usage_upper"
600,0.000654598056919,0.000564413288878,0.000744782824959
610,0.00060081921075,0.000487749396599,0.000713889024901
620,0.00061173220289,0.000515859896192,0.000707604509587
630,0.00053531695988,0.000444885612331,0.000625748307429
640,0.000575384544984,0.000499290473418,0.00065147861655
650,0.00054906752129,0.0005048848867,0.00059325015588
660,0.000554091680085,0.000467464220881,0.000640719139289
670,0.000533842156502,0.000460196800338,0.000607487512666
680,0.000565887083652,0.000476274425033,0.000655499742271
690,0.000573432525208,0.000471229037341,0.000675636013075
700,0.000523546940782,0.000445883760386,0.000601210121177
710,0.000565759663321,0.000475284078252,0.000656235248391
720,0.000493262486008,0.000428282451807,0.00055824252021
730,0.000602367768811,0.000514126717667,0.000690608819954
740,0.000528851902583,0.000449319708407,0.000608384096758
750,0.000578402118893,0.000455752957314,0.000701051280471
760,0.000549432987612,0.000445372509651,0.000653493465573
770,0.00058245117566,0.000495010050599,0.000669892300722
780,0.000527973217273,0.000474430878005,0.000581515556541
790,0.000557168211252,0.000467926663948,0.000646409758557
800,0.000531380480232,0.000433309039248,0.000629451921216
810,0.00057536760835,0.0004236084122,0.000727126804501
820,0.000578073167696,0.000469113112689,0.000687033222704
830,0.000516211640011,0.000436559891629,0.000595863388392
840,0.000526138285751,0.000453871245384,0.000598405326119
850,0.000528128680969,0.00045422908779,0.000602028274147
860,0.000493133758014,0.000408319606769,0.000577947909259
870,0.000547793748225,0.000470138030687,0.000625449465763
880,0.000601523129269,0.000492829905778,0.00071021635276
890,0.000576254741775,0.000491262091811,0.000661247391739
900,0.000554844239331,0.000475780787132,0.000633907691529
910,0.000556617355963,0.000472007315791,0.000641227396135
920,0.000516956403265,0.00045742908053,0.000576483725999
930,0.000567996508906,0.000475359782367,0.000660633235446
940,0.000538511268938,0.000434509025633,0.000642513512243
950,0.000567391893745,0.00048934570344,0.000645438084049
960,0.000524602293069,0.000479917306411,0.000569287279726
970,0.000554246576574,0.00047919230828,0.000629300844869
980,0.000558337259561,0.000472278643994,0.000644395875128
990,0.00058367226587,0.000471915427794,0.000695429103945
1000,0.000603954186428,0.00046921513942,0.000738693233436
1010,0.000558666217712,0.000488347321026,0.000628985114398
1020,0.000589859349932,0.000487796426541,0.000691922273322
1030,0.000620498906359,0.000510854451925,0.000730143360793
1040,0.000612583815649,0.000531971048391,0.000693196582908
1050,0.000519966039584,0.000486999639918,0.000552932439249
1060,0.000560607642059,0.000503208504055,0.000618006780063
1070,0.000644323463795,0.000545658799755,0.000742988127836
1080,0.000575727363355,0.000498328057617,0.000653126669094
1090,0.000520411955243,0.000424169528225,0.000616654382261
1100,0.000551750338537,0.000487616708611,0.000615883968464
1110,0.000562206810291,0.000489235387153,0.000635178233429
1120,0.000563906433977,0.000448455269618,0.000679357598337
1130,0.000529750924388,0.000467831593056,0.00059167025572
1140,0.000608109753467,0.000506664809399,0.000709554697535
1150,0.000568281949918,0.000475986159196,0.000660577740641
1160,0.000551522881152,0.00050109244178,0.000601953320525
1170,0.000531906835562,0.000467452141624,0.000596361529499
1180,0.000537435765588,0.000476734017377,0.000598137513798
1190,0.000536539399508,0.00043590683054,0.000637171968476
1200,0.000513646932069,0.000444645961768,0.00058264790237
1210,0.000562095833291,0.000456726200371,0.000667465466211
1220,0.000542498832789,0.00045557520646,0.000629422459117
1230,0.000473400009962,0.00042519639846,0.000521603621463
1240,0.00051860268371,0.000446015725646,0.000591189641774
1250,0.000537551660501,0.000450991388455,0.000624111932548
1260,0.000551770806601,0.000458320568745,0.000645221044458
1270,0.000503261124935,0.000435806504219,0.000570715745652
1280,0.000541761954483,0.000473027573122,0.000610496335844
1290,0.000542516918912,0.000452960311434,0.00063207352639
1300,0.000518560423082,0.000433245251899,0.000603875594264
1310,0.000522057125861,0.000432636723167,0.000611477528556
1320,0.000465725805171,0.000432623828357,0.000498827781984
1330,0.000538548537298,0.000429355076264,0.000647741998332
1340,0.000552164298543,0.000437838645443,0.000666489951643
1350,0.000505275048266,0.000438619320166,0.000571930776367
1360,0.000477681396991,0.000403083726311,0.000552279067671
1370,0.000493731432476,0.00043506199622,0.000552400868731
1380,0.000517565684583,0.000399648832671,0.000635482536495
1390,0.000478441712443,0.000424899788461,0.000531983636425
1400,0.000479953734133,0.000406545513207,0.00055336195506
1410,0.00046920449969,0.000413429093136,0.000524979906244
1420,0.000498696522879,0.000419383690231,0.000578009355526
1430,0.000499964500562,0.000403443093949,0.000596485907174
1440,0.000507581979209,0.000412155451252,0.000603008507166
1450,0.000494165961227,0.000421348999842,0.000566982922612
1460,0.00045790864713,0.000390701379288,0.000525115914973
1470,0.000523101956145,0.000424354455168,0.000621849457122
1480,0.000506478562853,0.000424587010243,0.000588370115462
1490,0.000496565900097,0.000421852567264,0.000571279232929
1500,0.000472520247291,0.00039182165663,0.000553218837952
1510,0.000475609579038,0.000399597289859,0.000551621868217
1520,0.000526730878973,0.000418297084723,0.000635164673223
1530,0.000516230897523,0.000461952912235,0.000570508882812
1540,0.000505184917557,0.000424101551395,0.000586268283719
1550,0.000545397030742,0.000457955190139,0.000632838871345
1560,0.000483739442189,0.000378524228333,0.000588954656045
1570,0.000560458913895,0.000445766210328,0.000675151617461
1580,0.000514789484518,0.000452258860005,0.000577320109031
1590,0.000516497812248,0.000449171189164,0.000583824435332
1600,0.000511708786381,0.000438895630067,0.000584521942696
1610,0.000525028941339,0.000411422094964,0.000638635787713
1620,0.000516851530896,0.000438260665733,0.000595442396058
1630,0.000494762410041,0.000442557289231,0.000546967530852
1640,0.000487048564905,0.00042746103269,0.00054663609712
1650,0.000520446848217,0.000427714757802,0.000613178938633
1660,0.000450243584057,0.000412779502454,0.00048770766566
1670,0.000481056207957,0.000404816498938,0.000557295916975
1680,0.000526472827183,0.000441880518336,0.000611065136031
1690,0.000483777996298,0.000383661012576,0.00058389498002
1700,0.000500674329327,0.000385462131184,0.00061588652747
1710,0.000477006537624,0.000393649100182,0.000560363975066
1720,0.000501442292827,0.000431067082555,0.000571817503098
1730,0.000495964018622,0.000430093485529,0.000561834551715
1740,0.000536018855629,0.000460720055436,0.000611317655822
1750,0.000497578095313,0.000420857172362,0.000574299018263
1760,0.00050237714295,0.000414163124392,0.000590591161509
1770,0.000465545926029,0.000412051111714,0.000519040740345
1780,0.00050212007339,0.000425652242223,0.000578587904558
1790,0.000499138955542,0.00041819974099,0.000580078170095
1800,0.000528453403244,0.000446414807071,0.000610491999417
1810,0.000478295566932,0.000426286319351,0.000530304814512
1820,0.000541755603224,0.000465848256065,0.000617662950383
1830,0.000522023958539,0.000420031289057,0.000624016628021
1840,0.000489847677083,0.000408713139458,0.000570982214708
1850,0.00048915961599,0.000421644965487,0.000556674266493
1860,0.000527648647758,0.0004416586255,0.000613638670015
1870,0.00052571396749,0.000442654820012,0.000608773114968
1880,0.00051884473042,0.00044258831336,0.00059510114748
1890,0.000494729325747,0.000422681822181,0.000566776829314
1900,0.00050122351213,0.000433231581062,0.000569215443197
1910,0.000528917245379,0.000439164976905,0.000618669513853
1920,0.000508984665436,0.000427468691965,0.000590500638908
1930,0.000509155163076,0.000421250187375,0.000597060138778
1940,0.000513157061529,0.000406559634903,0.000619754488155
1950,0.000494373570031,0.000424269870825,0.000564477269238
1960,0.000562844838154,0.00047047199207,0.000655217684237
1970,0.000502599018615,0.000436641232248,0.000568556804982
1980,0.000519244327298,0.000441620739142,0.000596867915453
1990,0.000453385821001,0.000406463884797,0.000500307757206
2000,0.000507645465857,0.000422109986476,0.000593180945238
