"episode","usage_mean","usage_lower","usage_upper"
520,0.216485160192,0.133047499325,0.299922821058
530,0.209833459302,0.125517493306,0.294149425299
540,0.247002053958,0.178550452286,0.31545365563
550,0.225414654274,0.163551430785,0.287277877762
560,0.220716904741,0.131772680532,0.309661128949
570,0.202707755067,0.120276710596,0.285138799539
580,0.192881498218,0.109462264117,0.276300732319
590,0.192130497472,0.115460416662,0.268800578282
600,0.214035131912,0.131346973228,0.296723290597
610,0.215006268656,0.126895689033,0.30311684828
620,0.247955260192,0.17726503611,0.318645484274
630,0.275477848247,0.251685623174,0.299270073319
640,0.243282242296,0.214037931591,0.272526553001
650,0.269260443399,0.226315249724,0.312205637075
660,0.245341113264,0.220071120944,0.270611105584
670,0.232884886716,0.197030248549,0.268739524883
680,0.268312100304,0.240513954742,0.296110245865
690,0.259703753218,0.223672415834,0.295735090601
700,0.257289985118,0.212445100416,0.30213486982
710,0.245368454989,0.206427511823,0.284309398156
720,0.262467181087,0.228955247679,0.295979114495
730,0.220618865301,0.184017957019,0.257219773583
740,0.238248683207,0.208714013986,0.267783352428
750,0.253040429475,0.224730938175,0.281349920776
760,0.244466135506,0.205681507231,0.283250763781
770,0.228070009938,0.156319095522,0.299820924355
780,0.209558827999,0.145657975218,0.27345968078
790,0.269472231266,0.233383697237,0.305560765295
800,0.270088924349,0.242125384974,0.298052463724
810,0.265208907651,0.228366306086,0.302051509215
820,0.253904443236,0.204513723681,0.303295162791
830,0.259746796723,0.227161379262,0.292332214184
840,0.269435931199,0.240597196563,0.298274665834
850,0.253501558953,0.217161096137,0.28984202177
860,0.293277008175,0.268186993155,0.318367023195
870,0.246206344007,0.206538738176,0.285873949839
880,0.271726580905,0.246042443426,0.297410718384
890,0.272611458847,0.232433662116,0.312789255578
900,0.270957757404,0.247356953133,0.294558561675
910,0.269582803245,0.236518353913,0.302647252577
920,0.285275371594,0.249950080323,0.320600662865
930,0.254607067693,0.230647302541,0.278566832845
940,0.261329468885,0.225836321211,0.296822616558
950,0.241233609101,0.166944678972,0.31552253923
960,0.24826666645,0.179401298753,0.317132034147
970,0.238518972913,0.176831588563,0.300206357264
980,0.252208349987,0.181061660007,0.323355039966
990,0.243595976332,0.179873734896,0.307318217768
1000,0.241619295474,0.176671010802,0.306567580146
1010,0.245102207437,0.172808695233,0.317395719641
1020,0.212418526289,0.149565286257,0.275271766322
1030,0.220259915784,0.149128787913,0.291391043654
1040,0.205898927701,0.149220027646,0.262577827757
1050,0.23622256919,0.170959333467,0.301485804912
1060,0.237767395013,0.173687523932,0.301847266093
1070,0.198591748904,0.138414559556,0.258768938252
1080,0.229685633504,0.164422718664,0.294948548344
1090,0.275672507414,0.24080980464,0.310535210187
1100,0.256233354781,0.218533812108,0.293932897454
1110,0.245552575503,0.195486403502,0.295618747505
1120,0.22720490198,0.154020621872,0.300389182087
1130,0.237539766662,0.16844400826,0.306635525064
1140,0.213845392584,0.149568034342,0.278122750825
1150,0.251844707332,0.180969388767,0.322720025897
1160,0.214979388269,0.147584130651,0.282374645886
1170,0.237699187514,0.168848188913,0.306550186114
1180,0.211215506592,0.138724476535,0.283706536648
1190,0.237910838844,0.168505235006,0.307316442681
1200,0.236299511208,0.170779990438,0.301819031977
1210,0.248304960241,0.176112623566,0.320497296915
1220,0.252790149496,0.185810674934,0.319769624058
1230,0.257735702422,0.185010187426,0.330461217418
1240,0.235281439776,0.171031671755,0.299531207798
1250,0.242189616686,0.171326686243,0.313052547129
1260,0.234763024972,0.162962975589,0.306563074355
1270,0.230695130471,0.164535380755,0.296854880187
1280,0.228564154468,0.163511596728,0.293616712208
1290,0.260239670816,0.190501506862,0.32997783477
1300,0.257413816121,0.187890572365,0.326937059877
1310,0.262085782532,0.193625538806,0.330546026259
1320,0.255145059071,0.224289334779,0.286000783363
1330,0.267567517582,0.227199100914,0.307935934249
1340,0.261833042622,0.229693729207,0.293972356037
1350,0.278066335099,0.247749843298,0.3083828269
1360,0.281903430221,0.233743557382,0.330063303059
1370,0.278600476986,0.252238762531,0.304962191441
1380,0.273197868631,0.239675602175,0.306720135087
1390,0.261640267073,0.21855762667,0.304722907476
1400,0.255553444971,0.219419541637,0.291687348306
1410,0.266907184331,0.221949042172,0.31186532649
1420,0.264678387488,0.242960418442,0.286396356534
1430,0.268868898988,0.222900542899,0.314837255078
1440,0.273261185418,0.238850077816,0.307672293021
1450,0.255755241092,0.199528883364,0.311981598819
1460,0.257800282679,0.219316405918,0.296284159441
1470,0.269335036492,0.235804254929,0.302865818055
1480,0.255010910842,0.223703001315,0.286318820368
1490,0.267054505161,0.237739592652,0.29636941767
1500,0.281565878106,0.245584050253,0.31754770596
1510,0.285471515309,0.246882207241,0.324060823377
1520,0.240443508929,0.201799393356,0.279087624502
1530,0.278340948413,0.246642133837,0.310039762989
1540,0.277427353554,0.238913108042,0.315941599065
1550,0.258399652189,0.227070621957,0.28972868242
1560,0.295713747052,0.267723702476,0.323703791628
1570,0.277162292589,0.24914636871,0.305178216468
1580,0.250676870796,0.209835615554,0.291518126038
1590,0.260428258276,0.214387172552,0.306469344001
1600,0.263627616063,0.224259824099,0.302995408028
1610,0.268046066975,0.219384505364,0.316707628586
1620,0.265236690244,0.237557864024,0.292915516464
1630,0.273212110924,0.232958629072,0.313465592775
1640,0.279523577772,0.233674595574,0.32537255997
1650,0.27734295171,0.239460561681,0.315225341739
1660,0.268213211429,0.234521394282,0.301905028577
1670,0.251976961751,0.217446799923,0.286507123579
1680,0.271905378586,0.232145876327,0.311664880844
1690,0.283810556562,0.251122196805,0.316498916319
1700,0.260711680538,0.223553133971,0.297870227105
1710,0.272175703329,0.237965246802,0.306386159856
1720,0.260530288745,0.217793819108,0.303266758382
1730,0.25939439092,0.217980935067,0.300807846773
1740,0.238478632128,0.195472940806,0.281484323449
1750,0.261946067925,0.230376245521,0.29351589033
1760,0.279442862314,0.229411503536,0.329474221092
1770,0.278573209735,0.24310123968,0.314045179789
1780,0.265366689518,0.249468238931,0.281265140106
1790,0.267384183714,0.247803758621,0.286964608806
1800,0.252691835739,0.218631714977,0.286751956501
1810,0.285437360821,0.249649987054,0.321224734589
1820,0.248887329094,0.208598727057,0.289175931131
1830,0.26569530912,0.228442600745,0.302948017495
1840,0.282870803278,0.246831060265,0.31891054629
1850,0.255929837346,0.211802852198,0.300056822493
1860,0.261380031159,0.238984499284,0.283775563034
1870,0.25968291065,0.224076297789,0.295289523511
1880,0.258254593155,0.221256734086,0.295252452223
1890,0.250911077439,0.215852054506,0.285970100372
1900,0.276731199926,0.253502435499,0.299959964353
1910,0.277978632266,0.245016249678,0.310941014854
1920,0.254942795367,0.210915167663,0.298970423071
1930,0.266702793651,0.234822448174,0.298583139128
1940,0.277972187134,0.249436567912,0.306507806356
1950,0.281216366536,0.249618608799,0.312814124272
1960,0.261608285123,0.228209130287,0.295007439958
1970,0.265126834715,0.222341800171,0.307911869259
1980,0.261031397682,0.223686157677,0.298376637687
1990,0.290021622109,0.264585544818,0.315457699399
2000,0.269303948347,0.238217171779,0.300390724916
