episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,964,96.4,1.0,0.1,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,986,98.6,1.0,0.1,0.9805
50,1000,100.0,0,0.0,0.9755
60,1000,100.0,0,0.0,0.9705
70,916,91.6,1.0,0.1,0.9655
80,960,96.0,1.0,0.1,0.9605
90,965,96.5,1.0,0.1,0.9555
100,908,90.8,1.0,0.1,0.9505
110,944,94.4,1.0,0.1,0.9455
120,908,90.8,1.0,0.1,0.9405
130,909,90.9,1.0,0.1,0.9355
140,869,86.9,2.0,0.2,0.9305
150,911,91.1,1.0,0.1,0.9255
160,910,91.0,1.0,0.1,0.9205
170,908,90.8,1.0,0.1,0.9155
180,909,90.9,1.0,0.1,0.9105
190,908,90.8,1.0,0.1,0.9055
200,804,80.4,4.0,0.4,0.9005
210,756,75.6,4.0,0.4,0.8955
220,757,75.7,4.0,0.4,0.8905
230,713,71.3,4.0,0.4,0.8855
240,666,66.6,4.0,0.4,0.8805
250,711,71.1,5.0,0.5,0.8755
260,626,62.6,5.0,0.5,0.8705
270,702,70.2,5.0,0.5,0.8655
280,614,61.4,5.0,0.5,0.8605
290,525,52.5,7.0,0.7,0.8555
300,564,56.4,7.0,0.7,0.8505
310,576,57.6,6.0,0.6,0.8455
320,577,57.7,5.0,0.5,0.8405
330,582,58.2,5.0,0.5,0.8355
340,470,47.0,8.0,0.8,0.8305
350,386,38.6,9.0,0.9,0.8255
360,462,46.2,7.0,0.7,0.8205
370,298,29.8,9.0,0.9,0.8155
380,296,29.6,9.0,0.9,0.8105
390,301,30.1,9.0,0.9,0.8055
400,296,29.6,9.0,0.9,0.8005
410,279,27.9,9.0,0.9,0.7955
420,284,28.4,9.0,0.9,0.7905
430,289,28.9,9.0,0.9,0.7855
440,252,25.2,10.0,1.0,0.7805
450,220,22.0,10.0,1.0,0.7755
460,212,21.2,10.0,1.0,0.7705
470,219,21.9,10.0,1.0,0.7655
480,210,21.0,10.0,1.0,0.7605
490,221,22.1,10.0,1.0,0.7555
500,217,21.7,10.0,1.0,0.7505
510,215,21.5,10.0,1.0,0.7455
520,226,22.6,10.0,1.0,0.7405
530,208,20.8,10.0,1.0,0.7355
540,287,28.7,9.0,0.9,0.7305
550,223,22.3,10.0,1.0,0.7255
560,221,22.1,10.0,1.0,0.7205
570,206,20.6,10.0,1.0,0.7155
580,215,21.5,10.0,1.0,0.7105
