episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.004253905723633606
15,0.004253905723633606
16,0.004253905723633606
17,0.004253905723633606
18,0.004253905723633606
19,0.004253905723633606
20,0.004253905723633606
21,0.03592057239030027
22,0.03592057239030027
23,0.03450260381575574
24,0.039706870552847606
25,0.03899788626557534
26,0.033730610065038406
27,0.033305219492675044
28,0.033305219492675044
29,0.033305219492675044
30,0.033305219492675044
31,0.033021625777766135
32,0.033021625777766135
33,0.03281905883854549
34,0.03266713363413
35,0.03618513320057192
36,0.036066969152693217
37,0.036066969152693217
38,0.036066969152693217
39,0.03597243791439025
40,0.03597243791439025
41,0.03597243791439025
42,0.03589509417396054
43,0.03589509417396054
44,0.03589509417396054
45,0.03589509417396054
46,0.03583064105693579
47,0.0319282347491954
48,0.0319282347491954
49,0.0319282347491954
50,0.0319282347491954
51,0.0319282347491954
52,0.0319282347491954
53,0.0319282347491954
54,0.0319282347491954
55,0.0319282347491954
56,0.0319282347491954
57,0.0319282347491954
58,0.0319282347491954
59,0.028806309703003085
60,0.03883408748078086
61,0.03883408748078086
62,0.03889396367856078
63,0.036339661368039795
64,0.036339661368039795
65,0.035712925256928686
66,0.03565800665085353
67,0.035610410525588394
68,0.035057408074608
69,0.03456585034040321
70,0.0341260355255884
71,0.0341260355255884
72,0.0341260355255884
73,0.03373020219225506
74,0.03373020219225506
75,0.03337206727162014
76,0.03337206727162014
77,0.03304649007104294
78,0.0327492239313855
79,0.03111574884276468
80,0.03111574884276468
81,0.030843254881412024
82,0.030843254881412024
83,0.030592560436967578
84,0.030361150180557323
85,0.030361150180557323
86,0.028521954179281245
87,0.026945500463901748
88,0.026731231707966322
89,0.026689585098359333
90,0.026689585098359333
91,0.02841641616411995
92,0.03083417434732566
93,0.030582525425943533
94,0.03034765309932022
95,0.03034765309932022
96,0.03034765309932022
97,0.03031090609084346
98,0.03031090609084346
99,0.02887892756064726
100,0.027615417092827086
101,0.026492296676986934
102,0.026459632669452036
103,0.026459632669452036
104,0.0337880687886126
105,0.0337880687886126
106,0.03817789252607251
107,0.03685681836665035
108,0.039180440012599765
109,0.03798518243978924
110,0.03798518243978924
111,0.03798518243978924
112,0.036898584646325124
113,0.036898584646325124
114,0.035906473617510065
115,0.0358772479265578
116,0.03631303145888357
117,0.03683261455536167
118,0.03683261455536167
119,0.03680631143350462
120,0.03680631143350462
121,0.036393243023152756
122,0.036369444960520185
123,0.037300883188482875
124,0.036410394141832586
125,0.036410394141832586
126,0.03600587481489997
127,0.03600587481489997
128,0.03600587481489997
129,0.03600587481489997
130,0.04096914133594073
131,0.04096914133594073
132,0.03999377083073156
133,0.03997213622833831
134,0.04120027982117112
135,0.0411805264885512
136,0.04116241926698294
137,0.04024559937980118
138,0.04156273696484377
139,0.04156273696484377
140,0.04165067569210606
141,0.04165067569210606
