"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
56,90.52,89.9426863801,91.0973136199,0.102,0.0929398393349,0.111060160665,5381.54,5344.29495331,5418.78504669
57,90.46,89.8377531079,91.0822468921,0.112,0.0996321213371,0.124367878663,5479.66,5442.12652845,5517.19347155
58,90.236,89.6842415002,90.7877584998,0.11,0.0996491049288,0.120350895071,5576.24,5537.85293435,5614.62706565
59,90.354,90.2078179362,90.5001820638,0.102,0.097980849531,0.106019150469,5671.64,5632.55181352,5710.72818648
60,90.968,90.2612076464,91.6747923536,0.102,0.0929398393349,0.111060160665,5768.32,5728.81893465,5807.82106535
61,90.37,90.0776127579,90.6623872421,0.102,0.097980849531,0.106019150469,5860.96,5819.28045455,5902.63954545
62,90.29,89.6621558091,90.9178441909,0.11,0.0996491049288,0.120350895071,5957.72,5916.25654566,5999.18345434
63,90.278,89.7644424829,90.7915575171,0.1,0.0942583564729,0.105741643527,6051.02,6009.37794152,6092.66205848
64,89.722,89.2872134989,90.1567865011,0.118,0.106970662951,0.129029337049,6144.68,6101.85883027,6187.50116973
65,90.106,89.8488147441,90.3631852559,0.106,0.0991821760617,0.112817823938,6237.64,6194.12846459,6281.15153541
66,90.074,89.4859421705,90.6620578295,0.11,0.0996491049288,0.120350895071,6335.26,6291.78272192,6378.73727808
67,90.196,89.5962810047,90.7957189953,0.106,0.0970865722841,0.114913427716,6435.26,6391.78272192,6478.73727808
68,90.302,89.6169978638,90.9870021362,0.104,0.0941217029625,0.113878297038,6527.66,6484.391902,6570.928098
69,90.178,89.6998107081,90.6561892919,0.108,0.0983240103393,0.117675989661,6622.18,6577.81363685,6666.54636315
70,90.162,89.685516574,90.638483426,0.108,0.0983240103393,0.117675989661,6721.52,6676.63274893,6766.40725107
71,90.378,89.9287447362,90.8272552638,0.106,0.0970865722841,0.114913427716,6819.68,6774.88879741,6864.47120259
72,90.028,89.824026952,90.231973048,0.11,0.101387534709,0.118612465291,6918.86,6874.12758488,6963.59241512
73,90.128,89.7700767923,90.4859232077,0.116,0.104011096342,0.127988903658,7017.02,6971.56142836,7062.47857164
74,90.264,89.5008200167,91.0271799833,0.11,0.0968442419618,0.123155758038,7114.68,7069.3248523,7160.0351477
75,90.126,89.578137381,90.673862619,0.108,0.0983240103393,0.117675989661,7210.88,7163.79745038,7257.96254962
76,90.03,89.2834924936,90.7765075064,0.11,0.0981632986365,0.121836701363,7310.58,7263.5094093,7357.6505907
77,89.654,89.0351208713,90.2728791287,0.12,0.10480903911,0.13519096089,7403.36,7358.11305259,7448.60694741
78,89.956,89.6401490636,90.2718509364,0.106,0.0991821760617,0.112817823938,7494.88,7449.34157622,7540.41842378
79,89.076,88.2809832508,89.8710167492,0.124,0.109294217268,0.138705782732,7591.94,7545.56449216,7638.31550784
80,89.89,89.5435808986,90.2364191014,0.11,0.101387534709,0.118612465291,7686.38,7639.04806622,7733.71193378
81,89.196,88.3703412796,90.0216587204,0.124,0.107201399268,0.140798600732,7784.44,7736.55423999,7832.32576001
82,89.704,89.1961984514,90.2118015486,0.124,0.108213090354,0.139786909646,7882.06,7834.16266699,7929.95733301
83,89.338,88.6157640035,90.0602359965,0.118,0.105565662618,0.130434337382,7980.0,7932.2826587,8027.7173413
84,90.152,89.6225768769,90.6814231231,0.108,0.0983240103393,0.117675989661,8080.0,8032.2826587,8127.7173413
85,89.93,89.4199542575,90.4400457425,0.118,0.105565662618,0.130434337382,8173.92,8124.97492742,8222.86507258
86,89.272,88.2747368464,90.2692631536,0.122,0.106497562477,0.137502437523,8268.7,8219.3063373,8318.0936627
87,89.018,88.2562050636,89.7797949364,0.132,0.114359039694,0.149640960306,8360.4,8310.05351222,8410.74648778
88,89.852,89.2658110946,90.4381889054,0.116,0.101520125978,0.130479874022,8450.94,8399.4439418,8502.4360582
89,89.54,89.0297684676,90.0502315324,0.122,0.107600031293,0.136399968707,8547.52,8495.92513505,8599.11486495
90,88.708,87.5647085776,89.8512914224,0.128,0.108922530746,0.147077469254,8644.08,8592.29190821,8695.86809179
91,89.188,88.439014981,89.936985019,0.126,0.111016620429,0.140983379571,8740.36,8688.2821297,8792.4378703
92,89.11,88.045374028,90.174625972,0.124,0.104478412008,0.143521587992,8834.88,8782.01552969,8887.74447031
93,89.294,88.3189443319,90.2690556681,0.122,0.102707735987,0.141292264013,8931.74,8878.9994862,8984.4805138
94,89.234,88.1697710773,90.2982289227,0.122,0.102707735987,0.141292264013,9029.94,8976.57358051,9083.30641949
95,88.938,87.748774221,90.127225779,0.124,0.105341866992,0.142658133008,9126.68,9073.27702201,9180.08297799
96,88.966,87.8256134718,90.1063865282,0.128,0.107266385411,0.148733614589,9220.7,9166.89791256,9274.50208744
97,89.066,87.9978596923,90.1341403077,0.13,0.109100102089,0.150899897911,9316.5,9262.90181918,9370.09818082
98,89.324,88.5619050124,90.0860949876,0.122,0.106497562477,0.137502437523,9414.84,9360.9620447,9468.7179553
99,89.358,88.4874810617,90.2285189383,0.122,0.106497562477,0.137502437523,9510.94,9455.60102785,9566.27897215
100,89.01,88.0847354372,89.9352645628,0.128,0.108922530746,0.147077469254,9605.48,9549.99215451,9660.96784549
101,89.228,88.0970996783,90.3589003217,0.12,0.101843328942,0.138156671058,9704.88,9649.47404316,9760.28595684
102,89.53,88.5679662525,90.4920337475,0.12,0.101843328942,0.138156671058,9801.16,9745.73102982,9856.58897018
103,88.706,87.8015970958,89.6104029042,0.136,0.117166008882,0.154833991118,9895.36,9839.20268264,9951.51731736
104,88.888,87.9784678455,89.7975321545,0.128,0.11171963078,0.14428036922,9988.44,9932.08521568,10044.7947843
105,88.384,87.2467579554,89.5212420446,0.142,0.118264015104,0.165735984896,10087.76,10031.468798,10144.051202
106,87.626,86.0218109999,89.2301890001,0.148,0.120320751963,0.175679248037,10185.16,10128.1334727,10242.1865273
107,88.596,87.2084696211,89.9835303789,0.134,0.112053698889,0.155946301111,10281.18,10224.2093919,10338.1506081
108,87.792,86.3192506397,89.2647493603,0.144,0.121644425949,0.166355574051,10377.02,10320.1711327,10433.8688673
109,87.802,86.1849704025,89.4190295975,0.14,0.115640269561,0.164359730439,10472.82,10415.2966203,10530.3433797
110,87.542,86.1267566138,88.9572433862,0.154,0.12694107712,0.18105892288,10564.98,10508.1392228,10621.8207772
111,87.624,86.0817346965,89.1662653035,0.146,0.121498583187,0.170501416813,10663.06,10606.0301763,10720.0898237
112,87.654,85.8792914217,89.4287085783,0.15,0.120582830731,0.179417169269,10751.02,10693.6806553,10808.3593447
113,87.706,85.9854179597,89.4265820403,0.152,0.122033240858,0.181966759142,10841.62,10782.1435319,10901.0964681
114,87.986,86.5148949013,89.4571050987,0.144,0.119532243619,0.168467756381,10938.34,10878.7919424,10997.8880576
115,87.72,86.0810850923,89.3589149077,0.148,0.122815185322,0.173184814678,11036.08,10976.0096248,11096.1503752
116,87.81,86.1596370019,89.4603629981,0.148,0.117488147813,0.178511852187,11131.02,11069.9911505,11192.0488495
117,87.252,85.1967864189,89.3072135811,0.152,0.121488147813,0.182511852187,11225.98,11164.9349743,11287.0250257
118,87.21,85.3138901395,89.1061098605,0.16,0.128031881786,0.191968118214,11323.34,11261.8257287,11384.8542713
119,87.4,85.8113275961,88.9886724039,0.148,0.124160076561,0.171839923439,11422.62,11360.602332,11484.637668
120,86.472,84.4323015217,88.5116984783,0.17,0.136892068314,0.203107931686,11520.8,11457.8408693,11583.7591307
121,87.128,85.277933756,88.978066244,0.166,0.134756805728,0.197243194272,11620.8,11557.8408693,11683.7591307
122,87.228,85.5161037792,88.9398962208,0.16,0.131871806147,0.188128193853,11715.46,11651.7793178,11779.1406822
123,87.69,85.8558414339,89.5241585661,0.14,0.114972756095,0.165027243905,11812.96,11749.3276943,11876.5923057
124,87.074,85.2609783419,88.8870216581,0.154,0.127557253603,0.180442746397,11907.94,11844.0181918,11971.8618082
125,86.704,84.521571462,88.886428538,0.156,0.123949489592,0.188050510408,12006.72,11942.595865,12070.844135
126,86.934,84.823716663,89.044283337,0.154,0.12350435884,0.18449564116,12105.18,12040.7105036,12169.6494964
127,86.648,84.5552418988,88.7407581012,0.162,0.131677815724,0.192322184276,12200.12,12135.0543174,12265.1856826
128,87.084,85.1226982727,89.0453017273,0.162,0.13113899986,0.19286100014,12294.58,12229.4598117,12359.7001883
129,86.348,84.0883861289,88.6076138711,0.166,0.131737250392,0.200262749608,12390.18,12325.1446724,12455.2153276
130,86.276,84.0777785011,88.4742214989,0.16,0.127520359415,0.192479640585,12487.14,12422.5114318,12551.7685682
131,86.24,84.1540442333,88.3259557667,0.168,0.139040251956,0.196959748044,12583.26,12518.9935193,12647.5264807
132,86.228,84.0514472179,88.4045527821,0.17,0.136892068314,0.203107931686,12677.42,12613.9822675,12740.8577325
133,86.542,84.4997086967,88.5842913033,0.164,0.132677768935,0.195322231065,12773.42,12710.5155301,12836.3244699
134,86.684,84.5960510353,88.7719489647,0.166,0.13078822709,0.20121177291,12869.84,12806.2883479,12933.3916521
135,86.24,83.953088175,88.526911825,0.162,0.128085399133,0.195914600867,12968.06,12903.5351554,13032.5848446
136,85.994,83.6838433944,88.3041566056,0.166,0.133212249246,0.198787750754,13063.44,12998.5996026,13128.2803974
137,86.054,83.8632246925,88.2447753075,0.17,0.137393732655,0.202606267345,13157.84,13091.4889463,13224.1910537
138,86.228,83.8223333087,88.6336666913,0.164,0.129665163737,0.198334836263,13254.22,13187.7027366,13320.7372634
139,85.626,83.3576306882,87.8943693118,0.182,0.151786731968,0.212213268032,13350.9,13283.7516999,13418.0483001
140,85.482,83.2958607258,87.6681392742,0.182,0.14917205585,0.21482794415,13445.22,13378.0326061,13512.4073939
141,84.996,82.5708779414,87.4211220586,0.188,0.154698467543,0.221301532457,13538.98,13470.6874164,13607.2725836
142,85.212,82.6459758062,87.7780241938,0.186,0.15060147546,0.22139852454,13636.62,13568.0797358,13705.1602642
143,85.75,83.5145071114,87.9854928886,0.18,0.144143447666,0.215856552334,13726.22,13657.0460787,13795.3939213
144,86.39,84.3424599603,88.4375400397,0.176,0.139886933546,0.212113066454,13820.76,13750.3188421,13891.2011579
145,85.018,82.6334705578,87.4025294422,0.196,0.159253481426,0.232746518574,13913.98,13842.5791943,13985.3808057
146,85.498,83.0505609526,87.9454390474,0.184,0.148905451508,0.219094548492,14010.36,13939.5926478,14081.1273522
147,85.77,83.6283958267,87.9116041733,0.176,0.145315763096,0.206684236904,14105.46,14036.4279591,14174.4920409
148,85.464,83.0915701251,87.8364298749,0.182,0.147221561296,0.216778438704,14205.46,14136.4279591,14274.4920409
149,85.272,82.9650733648,87.5789266352,0.182,0.150192123989,0.213807876011,14301.78,14233.2870468,14370.2729532
150,84.326,81.7111631864,86.9408368136,0.2,0.160637275139,0.239362724861,14396.42,14327.772004,14465.067996
151,85.084,82.7493503082,87.4186496918,0.186,0.15202712658,0.21997287342,14491.68,14422.5656725,14560.7943275
152,85.494,83.0585249605,87.9294750395,0.176,0.141761313005,0.210238686995,14586.48,14516.9701249,14655.9898751
153,84.65,81.9645476349,87.3354523651,0.194,0.153640697453,0.234359302547,14679.64,14609.9248196,14749.3551804
154,84.796,82.0044393699,87.5875606301,0.188,0.148370179795,0.227629820205,14774.34,14705.133624,14843.546376
155,85.034,82.6404878593,87.4275121407,0.186,0.152515829739,0.219484170261,14867.52,14798.2924147,14936.7475853
156,85.628,82.9894037443,88.2665962557,0.172,0.135668505749,0.208331494251,14963.88,14894.3662739,15033.3937261
157,84.038,81.2968123189,86.7791876811,0.21,0.169299076949,0.250700923051,15055.74,14986.2517652,15125.2282348
158,84.174,81.4484072253,86.8995927747,0.2,0.160637275139,0.239362724861,15146.76,15074.5442618,15218.9757382
159,83.89,80.9235074839,86.8564925161,0.208,0.162848626499,0.253151373501,15238.6,15164.6778837,15312.5221163
160,84.24,81.5806953361,86.8993046639,0.208,0.164333300474,0.251666699526,15331.22,15256.9984848,15405.4415152
161,84.726,82.1671406605,87.2848593395,0.192,0.154860841135,0.229139158865,15431.22,15356.9984848,15505.4415152
162,84.34,81.6829586879,86.9970413121,0.196,0.158807620436,0.233192379564,15524.72,15449.6586871,15599.7813129
163,83.584,80.7567704176,86.4112295824,0.208,0.166660166605,0.249339833395,15607.9,15533.9574782,15681.8425218
164,83.62,80.9559516498,86.2840483502,0.212,0.174949712185,0.249050287815,15701.06,15625.6365807,15776.4834193
165,83.914,81.1672250408,86.6607749592,0.21,0.17180620057,0.24819379943,15793.64,15718.0090899,15869.2709101
166,83.19,80.4494656678,85.9305343322,0.216,0.174453346829,0.257546653171,15888.36,15811.8665943,15964.8534057
167,83.65,81.0636827437,86.2363172563,0.206,0.171354521406,0.240645478594,15982.5,15905.0217327,16059.9782673
168,83.69,81.0330750081,86.3469249919,0.208,0.172217075161,0.243782924839,16081.2,16003.5416871,16158.8583129
169,83.294,80.5095550003,86.0784449997,0.208,0.168704332641,0.247295667359,16175.3,16097.6125448,16252.9874552
170,83.348,80.432255476,86.263744524,0.214,0.174633087838,0.253366912162,16268.3,16191.4615719,16345.1384281
171,83.038,80.1674889336,85.9085110664,0.224,0.18120260411,0.26679739589,16363.04,16285.6864662,16440.3935338
172,83.344,80.5414476254,86.1465523746,0.214,0.173396389516,0.254603610484,16450.04,16373.4068244,16526.6731756
173,83.388,80.8137474591,85.9622525409,0.206,0.170415703916,0.241584296084,16545.74,16469.1343214,16622.3456786
174,82.436,79.7608083846,85.1111916154,0.228,0.191217613659,0.264782386341,16642.72,16565.889042,16719.550958
175,81.748,79.1419690119,84.3540309881,0.234,0.19878822709,0.26921177291,16742.32,16665.4319658,16819.2080342
176,81.82,78.760986174,84.879013826,0.238,0.195075694179,0.280924305821,16841.78,16765.1026285,16918.4573715
177,82.61,79.8279544826,85.3920455174,0.226,0.187565282123,0.264434717877,16941.78,16865.1026285,17018.4573715
178,82.824,79.9476454084,85.7003545916,0.226,0.185072914095,0.266927085905,17035.42,16958.8423141,17111.9976859
179,82.112,79.0548584668,85.1691415332,0.23,0.187322166302,0.272677833698,17134.5,17058.3520548,17210.6479452
180,81.804,78.7794726566,84.8285273434,0.234,0.193153542791,0.274846457209,17227.48,17150.939601,17304.020399
181,81.576,78.4091332334,84.7428667666,0.236,0.192742898161,0.279257101839,17323.44,17245.50711,17401.37289
182,82.242,79.4418663808,85.0421336192,0.23,0.191377043287,0.268622956713,17416.52,17337.3331134,17495.7068866
183,81.45,78.3593247011,84.5406752989,0.238,0.196243603855,0.279756396145,17506.24,17429.7618134,17582.7181866
184,81.272,78.14473786,84.39926214,0.24,0.196651541984,0.283348458016,17601.08,17524.0789764,17678.0810236
185,80.516,77.4356290632,83.5963709368,0.256,0.214532770822,0.297467229178,17696.08,17619.7499327,17772.4100673
186,81.45,78.1864816893,84.7135183107,0.234,0.191570070138,0.276429929862,17791.44,17714.8688779,17868.0111221
187,80.83,77.4542053391,84.2057946609,0.238,0.193196781564,0.282803218436,17885.14,17808.6717402,17961.6082598
188,80.28,77.1474243278,83.4125756722,0.26,0.217807709221,0.302192290779,17977.16,17899.7163733,18054.6036267
189,80.348,77.2018295586,83.4941704414,0.256,0.213356940696,0.298643059304,18070.42,17992.56147,18148.27853
190,80.102,76.9054795658,83.2985204342,0.246,0.205722462737,0.286277537263,18166.3,18088.0659773,18244.5340227
191,80.054,76.8637214552,83.2442785448,0.264,0.21815305733,0.30984694267,18262.08,18183.171771,18340.988229
192,80.818,77.5889612933,84.0470387067,0.254,0.208351225717,0.299648774283,18357.12,18277.5233069,18436.7166931
193,79.124,75.910717734,82.337282266,0.27,0.226178807634,0.313821192366,18451.98,18373.1460323,18530.8139677
194,80.272,77.0319979344,83.5120020656,0.258,0.213123261301,0.302876738699,18547.98,18468.7563355,18627.2036645
195,80.61,77.4182387482,83.8017612518,0.252,0.208560377934,0.295439622066,18645.48,18565.7921053,18725.1678947
196,79.214,75.5235610907,82.9044389093,0.268,0.2158679003,0.3201320997,18741.24,18661.4016765,18821.0783235
197,79.066,75.6624371599,82.4695628401,0.268,0.220500260699,0.315499739301,18834.9,18754.0175785,18915.7824215
198,80.288,76.9417317305,83.6342682695,0.26,0.21027590846,0.30972409154,18932.36,18850.7157518,19014.0042482
199,79.18,75.5454806894,82.8145193106,0.274,0.220813038963,0.327186961037,19027.46,18944.9193818,19110.0006182
200,79.046,75.8611718204,82.2308281796,0.28,0.236651541984,0.323348458016,19127.24,19044.6034754,19209.8765246
201,79.566,76.3184490174,82.8135509826,0.272,0.22714163007,0.31685836993,19218.7,19135.8967161,19301.5032839
202,79.968,76.5447454566,83.3912545434,0.258,0.211677353726,0.304322646274,19314.18,19231.1901349,19397.1698651
203,78.99,75.5835005084,82.3964994916,0.276,0.230586539575,0.321413460425,19408.78,19324.1837207,19493.3762793
204,78.85,75.4157279439,82.2842720561,0.276,0.226755573289,0.325244426711,19503.14,19418.876202,19587.403798
205,79.4,75.958848565,82.841151435,0.276,0.224465750662,0.327534249338,19596.48,19510.7309954,19682.2290046
206,79.12,75.6502986405,82.5897013595,0.278,0.23020620612,0.32579379388,19679.48,19591.9345035,19767.0254965
207,80.158,76.9749792211,83.3410207789,0.264,0.221511837899,0.306488162101,19773.36,19684.9941706,19861.7258294
208,77.788,74.3008004314,81.2751995686,0.292,0.245058772055,0.338941227945,19869.66,19781.8840791,19957.4359209
209,78.094,74.4782759028,81.7097240972,0.29,0.240193103921,0.339806896079,19967.32,19878.3911637,20056.2488363
210,77.4,73.7732077966,81.0267922034,0.302,0.249852093593,0.354147906407,20062.06,19973.0153939,20151.1046061
211,77.872,74.2931315716,81.4508684284,0.296,0.243077119083,0.348922880917,20154.4,20065.7402669,20243.0597331
212,77.062,73.4207707659,80.7032292341,0.31,0.25606215603,0.36393784397,20247.64,20158.5263489,20336.7536511
213,77.086,73.3126610242,80.8593389758,0.3,0.246754188392,0.353245811608,20343.16,20252.6711996,20433.6488004
214,78.446,74.9712608915,81.9207391085,0.28,0.234066851783,0.325933148217,20438.06,20347.4675193,20528.6524807
215,77.382,73.8701755188,80.8938244812,0.306,0.257142020906,0.354857979094,20533.18,20442.986516,20623.373484
216,77.18,73.4335083035,80.9264916965,0.296,0.246289169987,0.345710830013,20629.9,20538.927282,20720.872718
217,76.102,72.4476638251,79.7563361749,0.318,0.268047701314,0.367952298686,20725.66,20633.4688772,20817.8511228
218,75.682,71.8687589147,79.4952410853,0.33,0.275454386492,0.384545613508,20823.62,20731.6529053,20915.5870947
219,76.902,73.3523987165,80.4516012835,0.312,0.261408333085,0.362591666915,20917.4,20825.4344089,21009.3655911
220,76.44,72.8910743908,79.9889256092,0.306,0.257480564196,0.354519435804,21013.9,20921.1746568,21106.6253432
221,76.37,72.7306754309,80.0093245691,0.304,0.254956818213,0.353043181787,21108.46,21014.8556035,21202.0643965
222,74.912,71.2933948629,78.5306051371,0.34,0.2909433762,0.3890566238,21204.44,21110.495216,21298.384784
223,75.25,71.5899049033,78.9100950967,0.34,0.286754188392,0.393245811608,21301.1,21208.083173,21394.116827
224,75.75,71.9833275865,79.5166724135,0.316,0.264529760436,0.367470239564,21393.72,21301.3699155,21486.0700845
225,75.302,71.4497957994,79.1542042006,0.32,0.267691138011,0.372308861989,21487.96,21395.0469376,21580.8730624
226,73.732,69.928303342,77.535696658,0.356,0.302704680421,0.409295319579,21583.68,21491.1357942,21676.2242058
227,74.578,70.7953623217,78.3606376783,0.332,0.281800826732,0.382199173268,21673.0,21579.8078546,21766.1921454
228,73.79,70.0011623497,77.5788376503,0.348,0.297213223734,0.398786776266,21764.84,21671.2735394,21858.4064606
229,73.984,70.3381903646,77.6298096354,0.344,0.29659752515,0.39140247485,21860.42,21768.1238868,21952.7161132
230,74.174,70.2318617715,78.1161382285,0.344,0.292274196603,0.395725803397,21956.64,21863.6304298,22049.6495702
231,74.984,71.2118172831,78.7561827169,0.33,0.280859446928,0.379140553072,22044.42,21950.3388285,22138.5011715
232,74.172,70.5854620685,77.7585379315,0.346,0.298233804675,0.393766195325,22136.7,22042.0772226,22231.3227774
233,73.536,69.7930571545,77.2789428455,0.342,0.292578488577,0.391421511423,22229.02,22135.1629619,22322.8770381
234,73.424,69.6248643753,77.2231356247,0.356,0.302704680421,0.409295319579,22324.1,22229.0567162,22419.1432838
235,74.094,70.2447839799,77.9432160201,0.338,0.283866927362,0.392133072638,22419.42,22322.3539527,22516.4860473
236,74.048,70.2127143215,77.8832856785,0.344,0.290396291552,0.397603708448,22514.36,22417.5250795,22611.1949205
237,72.282,68.2063280413,76.3576719587,0.38,0.320331090153,0.439668909847,22609.72,22514.1368606,22705.3031394
238,72.396,68.3561224921,76.4358775079,0.364,0.304397425815,0.423602574185,22701.0,22605.6210523,22796.3789477
239,73.702,70.1786490225,77.2253509775,0.35,0.30119603002,0.39880396998,22796.02,22700.4294034,22891.6105966
240,73.464,69.6026913247,77.3253086753,0.35,0.296676852387,0.403323147613,22889.06,22792.0772261,22986.0427739
241,73.368,69.3488682324,77.3871317676,0.354,0.296810809346,0.411189190654,22986.44,22890.2093495,23082.6706505
242,73.276,69.5012653786,77.0507346214,0.352,0.301866541086,0.402133458914,23086.4,22990.1774202,23182.6225798
243,72.608,68.3916556732,76.8243443268,0.366,0.303998224925,0.428001775075,23180.86,23084.7616265,23276.9583735
